orig_index,raw_name,num_words
4864,steve miller,2
4865,steve mnuchin,2
4866,steve monroe,2
4867,steve motew,2
4868,steve nelson,2
4869,steve parnis,2
4870,steve peers,2
4871,steve pergam,2
4872,steve scalise,2
4873,steve schale,2
4874,steve schow,2
4875,steve schroeder,2
4876,steve taylor,2
4877,steve tsang,2
4878,steve vladeck,2
4879,steve walsh,2
4880,steve wasserman,2
4881,steve wozniak,2
4882,steven,1
4884,steven b abramson,3
4885,steven brower,2
4886,steven choi,2
4887,steven corwin,2
4888,steven gambert,2
4889,steven goodman,2
4890,steven hahn,2
4891,steven hoffman,2
4892,steven hotze,2
4893,steven kaplan,2
4894,steven keith platt,3
4895,steven kitchen,2
4896,steven l thomason,3
4897,steven lawrence,2
4898,steven m opal,3
4899,steven marshall,2
4900,steven miles,2
4901,steven miller,2
4902,steven nelson,2
4903,steven riley,2
4904,steven soderbergh,2
4905,steven stack,2
4906,steven t mnuchin,3
4907,steven taylor,2
4908,steven thrasher,2
4909,steven van de vijver,4
4910,steven van gucht,3
4911,steven wallace,2
4912,steven zeichner,2
4913,stew leonard jr,3
4914,stew shankman,2
4915,stuart ditchek,2
4916,stuart hargreaves,2
4917,stuart lewena,2
4918,stuart neil,2
4919,stuart reyes,2
4920,stuart varney,2
4921,stuart weston,2
4922,sturgeon,1
4923,subhajit basu,2
4924,subodha kumar,2
4925,suchi pandey,2
4926,sue anne bell,3
4927,sue elliot,2
4928,sue varma,2
4929,suhail naik,2
4930,sujit vakkalanka,2
4931,sukhum kanchanapimai,2
4932,sukhwinder sohal,2
4933,sullivan,1
4934,sultan salimee,2
4935,suman radhakrishna,2
4936,summer decker,2
4937,summer johnson mcgee,3
4938,sune lehmann jrgensen,3
4939,sunetra gupta,2
4940,sung won sohn,3
4941,sunil chopra,2
4942,sunil kumar,2
4943,sunit singla,2
4944,suniya luthar,2
4945,sunny hostin,2
4946,suresh mittal,2
4947,susan athey,2
4948,susan butler wu,3
4949,susan crossland,2
4950,susan edwards,2
4951,susan gunn,2
4952,susan holtzman,2
4953,susan hopkins,2
4954,susan kline,2
4955,susan macmanus,2
4956,susan mcclary,2
4957,susan michie,2
4958,susan partovi,2
4959,susan puckett,2
4960,susan salka,2
4961,susan spratt,2
4962,susan turney,2
4963,susan wachter,2
4964,susan whittier,2
4965,susanne straif bourgeois,3
4966,susy hota,2
4967,suvajee good,2
4968,suwannachai wattanayingcharoen,2
4969,suzanne bertisch,2
4970,suzanne judd,2
4971,suzanne wertman,2
4972,suzi nou,2
4973,swan,1
4974,swanton,1
4975,syahrizal syarif,2
4976,syed arshad husain,3
4977,sylvia owusu ansah,3
4978,sylvie briand,2
4979,syra madad,2
4980,t jacob john,3
4981,tabacco,1
4982,taison bell,2
4983,taisu zhang,2
4984,takeshi kasai,2
4985,tal zaks,2
4986,tali sharot,2
4987,tamar barlam,2
4988,tamer antakly,2
4989,tammy bruce,2
4990,tang xinghua,2
4991,tania elliott,2
4992,tanmay mahapatra,2
4993,tanya altmann,2
4994,tao lina,2
4995,tapiwa zvakada,2
4996,tara c smith,3
4997,tara kirk sell,3
4998,tara narula,2
4999,tara o toole,3
5000,tara smith,2
5001,tarek majzoub,2
5002,tate reeves,2
5003,tawanda zvakada,2
5004,tayar,1
5005,taylor swift,2
5006,ted cruz,2
5007,ted gideonse,2
5008,ted widmer,2
5009,teddy lee,2
5010,teddy roosevelt,2
5011,tedros,1
5012,tedros adhanom,2
5013,tedros adhanom ghebreyesu,3
5015,tedros ahanom ghebreyesus,3
5016,tedros ghebreyesus,2
5017,teena chopra,2
5018,tenpao lee,2
5019,terence chong,2
5020,terence rigby,2
5021,teresa grimes,2
5022,teresa tyson,2
5023,terre haute,2
5024,terri orbuch,2
5025,terry wahls,2
5026,tesia williams,2
5027,thalia wheatley,2
5028,thaveesin visanuyothin,2
5029,thais aliabadi,2
5030,the diamond princess,3
5031,the koret playground,3
5032,theodora hatziioannou,2
5033,theodore roosevelt,2
5034,theresa bingemann,2
5035,theresa madaline,2
5036,theresa sokol,2
5037,theresa tam,2
5038,thibaud soumagne,2
5039,thom mayer,2
5040,thomas,1
5041,thomas broker,2
5042,thomas byrne,2
5043,thomas cooke,2
5044,thomas cornwell,2
5045,thomas dobbs,2
5046,thomas farley,2
5047,thomas file,2
5048,thomas frieden,2
5049,thomas gillespie,2
5050,thomas h groome,3
5051,thomas harvey,2
5052,thomas house,2
5053,thomas inglesby,2
5054,thomas juneau,2
5055,thomas keller,2
5056,thomas kim,2
5057,thomas krajewski,2
5058,thomas lee,2
5059,thomas levy,2
5060,thomas linden,2
5061,thomas m file jr,4
5062,thomas mcgarity,2
5063,thomas nash,2
5064,thomas r frieden,3
5065,thomas rawski,2
5066,thomas rid,2
5067,thomas russo,2
5068,thomas schinecker,2
5069,thomas steinemann,2
5070,thomas theuringer,2
5071,thomas tighe,2
5072,thomas tsai,2
5073,thomas vartanian,2
5074,thomas w eppes jr,4
5075,thompson,1
5076,tia powell,2
5077,tierno,1
5078,tiffany osborn,2
5079,tiffany pinckney,2
5080,tikki pangestu,2
5081,till von wachter,3
5082,tim allen,2
5083,tim bale,2
5084,tim colbourn,2
5085,tim duy,2
5086,tim garnett,2
5087,tim jost,2
5088,tim killian,2
5089,tim lang,2
5090,tim luedtke,2
5091,tim minton,2
5092,tim montana,2
5093,tim murtaugh,2
5094,tim spector,2
5095,tim williams,2
5096,timmy cheng,2
5097,timothy beal,2
5098,timothy brewer,2
5099,timothy byun,2
5100,timothy keller,2
5101,timothy newsome,2
5102,timothy sheahan,2
5103,timothy stenzel,2
5104,timothy taylor,2
5105,timothy ziemer,2
5106,tina tan,2
5107,tinglong dai,2
5108,tisha duncan,2
5109,tista ghosh,2
5110,titti mattsson,2
5111,toby higbie,2
5112,todd czartoski,2
5113,todd eberly,2
5114,todd ellerin,2
5115,todd flosi,2
5116,todd goldstein,2
5117,todd nega,2
5118,todd pollack,2
5119,tolbert nyenswah,2
5120,tom barnes,2
5121,tom bettag,2
5122,tom bossert,2
5123,tom brady,2
5124,tom brandt,2
5125,tom britton,2
5126,tom chang,2
5127,tom coburn,2
5128,tom cotton,2
5129,tom dodd,2
5130,tom elliott,2
5131,tom ewing,2
5132,tom frieden,2
5133,tom friedman,2
5134,tom friedrich,2
5135,tom hanks,2
5136,tom inglesby,2
5137,tom jones,2
5138,tom myers,2
5139,tom pyman,2
5140,tom ridge,2
5141,tom talbot,2
5142,tom wingfield,2
5143,tom wolf,2
5144,tom yadegar,2
5145,tomaso montanari,2
5146,tomasz wojtasik,2
5147,tommy john,2
5148,tommy moller,2
5149,tomohiro,1
5150,tomori,1
5151,tompkins stange,2
5152,tomas aragon,2
5153,tony barton,2
5154,tony bartone,2
5155,tony blakely,2
5156,tony cardenas,2
5157,tony holohan,2
5158,tony narula,2
5159,tony xu,2
5160,top trump,2
5161,top us,2
5162,tracey goldstein,2
5163,tracey mcnamara,2
5164,tracy dennis tiwary,3
5165,travis,1
5166,travis gayles,2
5167,travis stork,2
5168,trenton kennedy,2
5169,trevon logan,2
5170,trevor bedford,2
5171,trevor noah,2
5172,trish greenhalgh,2
5173,trish perl,2
5174,trish regan,2
5175,troyen brennan,2
5176,trudeau,1
5177,trump,1
5178,tsai ing wen,3
5179,tsion firew,2
5180,tucker carlson,2
5181,tunde szabo,2
5182,tweed roosevelt,2
5183,tyler beede,2
5184,tyler durden,2
5185,tyrone howard,2
5186,tziporah rosenberg,2
5187,uche blackstock,2
5188,ulrich jorde,2
5189,ulrich klopfer,2
5190,umar khan,2
5191,umesh gidwani,2
5192,upshur,1
5193,ursula kaiser,2
5194,uzi rotstein,2
5195,vaile wright,2
5196,val pappas brown,3
5197,valerie arkoosh,2
5198,valerie crabtree,2
5199,valerio granello,2
5200,van zelm,2
5201,vanessa clifford,2
5202,vanessa dennen,2
5203,vanessa fonseca chavez,3
5204,vanessa raabe,2
5205,vaselech lyons,2
5206,vasiliy vlassov,2
5207,veena dubal,2
5208,veljko fotak,2
5209,veronika skvortsova,2
5210,vicent racaniello,2
5211,vici,1
5212,vicki hertzberg,2
5213,vicki jackson,2
5214,vicki stover hertzberg,3
5215,victor gomez,2
5216,victor matheson,2
5217,victor shih,2
5218,victoria,1
5219,victoria dooley,2
5220,victoria toilet,2
5221,vikas bajpai,2
5222,viktor orban,2
5223,ville vuorinen,2
5224,vin gupta,2
5225,vinayak kumar,2
5226,vince coglianese,2
5227,vincent munster,2
5228,vincent okafor,2
5229,vincent racaniello,2
5230,vincent reina,2
5231,vincent staggs,2
5232,vincenzo berghella,2
5233,vineet arora,2
5234,vineet menachery,2
5235,vipin narang,2
5236,vipul patel,2
5237,virginia a caine,3
5238,viroclinics xplore,2
5239,vish viswanath,2
5240,vivek murthy,2
5241,vladimir putin,2
5242,vladimir vladimirov,2
5243,vladimir zelenko,2
5244,volkmar denner,2
5246,vortran,1
5247,voynich,1
5248,vyom sharma,2
5249,w christopher winter,3
5250,w david hardy,3
5251,w garrett hunt,3
5252,w ian lipkin,3
5253,wade mcgillis,2
5254,wade pfau,2
5255,waikerie,1
5256,walberto reyes,2
5257,wali,1
5258,walker todd,2
5259,wally ghurabi,2
5260,walsh,1
5261,walt orenstein,2
5262,walter cho,2
5263,walter reed,2
5264,walter ricciardi,2
5265,walter russel mead,3
5266,walter russell mead,3
5267,walter schachermayer,2
5268,walters,1
5269,wang guangfa,2
5270,wang gungwu,2
5271,wang ping,2
5272,wang xiaoshuang,2
5273,wang yu,2
5274,wankhede,1
5275,warren,1
5276,warren hogan,2
5277,warren zapol,2
5278,warwick knowles,2
5279,warwick mckibbin,2
5280,warwick mckibbon,2
5281,wasim baig,2
5282,watson,1
5283,wayne,1
5284,wayne a marasco,3
5285,wayne riley,2
5286,wayne thomann,2
5287,webb,1
5288,weber shandwick,2
5289,wei jiang,2
5290,weiqing sun,2
5291,wendy barclay,2
5292,wendy bost,2
5293,wendy cozen,2
5294,wendy ju,2
5295,wendy k mariner,3
5296,wendy lu,2
5297,wendy mariner,2
5298,wendy matos,2
5299,wendy parmet,2
5300,wendy schiller,2
5301,wenyisheng,1
5302,wesley pegden,2
5303,wesley self,2
5304,white,1
5305,whitney phillips,2
5306,whitty,1
5307,wiku adisasmito,2
5308,wilbur chen,2
5309,wilder smith,2
5310,wilfred frost,2
5311,will freeman,2
5312,will jack,2
5313,will trump,2
5314,will welfare,2
5315,willam schaffner,2
5316,william,1
5317,william a jacobson,3
5318,william barr,2
5319,william cherniak,2
5320,william da silva,3
5321,william dale,2
5322,william deverell,2
5323,william english,2
5324,william fisher,2
5325,william frey,2
5326,william grace,2
5327,william hanage,2
5328,william hartman,2
5329,william haseltine,2
5330,william hirst,2
5331,william hsiao,2
5332,william jaquis,2
5333,william keep,2
5334,william keevil,2
5335,william lacourt,2
5336,william mckoy,2
5337,william nelson cromwell,3
5338,william osler,2
5339,william p sawyer,3
5340,william petri,2
5341,william pinsky,2
5342,william rainger,2
5343,william sander,2
5344,william schaffner,2
5345,william w pinsky,3
5346,william waldman,2
5347,william walters,2
5348,william waters,2
5349,william winecoff,2
5350,williams,1
5351,willson,1
5352,willy lam,2
5353,willy shih,2
5354,wilma wooten,2
5355,winch,1
5356,winickoff,1
5357,winne meeuwisse,2
5358,winston ma,2
5359,winterstein,1
5360,wolf blitzer,2
5361,wong chin huat,3
5362,wong ka hing,3
5363,wood,1
5364,woodrow wilson,2
5365,woodson,1
5366,wu zunyou,2
5367,wuha donald trump,3
5368,wui jin koh,3
5369,xavier becerra,2
5370,xavier jimenez fabregas,3
5371,xi chen,2
5372,xi jinping,2
5373,xiao,1
5374,xiao qiang,2
5375,xiao xiao,2
5376,xiaobo lu,2
5377,xinqi dong,2
5378,xu,1
5379,xu zhangrun,2
5380,xu zhiyong,2
5381,xue lan,2
5382,yae jean kim,3
5383,yahoo finance,2
5384,yamiche alcindor,2
5385,yan chen,2
5386,yan jirong,2
5387,yang,1
5388,yang hengjun,2
5389,yang junchao,2
5390,yang seung ham,3
5391,yang wang,2
5392,yangyang cheng,2
5393,yanzhong huang,2
5394,yascha mounk,2
5395,yashica robinson,2
5396,yasutoshi nishimura,2
5397,yasuyuki sahara,2
5398,yazdan yazdanpanah,2
5399,yazdan yazdanpaneh,2
5400,yi cui,2
5401,yi guan,2
5402,yifang zhu,2
5403,yimmy chow,2
5404,ying ying goh,3
5405,yogesh jain,2
5406,yonatan grad,2
5407,yoon in jin,3
5408,yorba linda,2
5409,yoshihiro takayama,2
5410,yoshinobu yamamoto,2
5411,yossi sheffi,2
5412,younas elahi,2
5413,young,1
5414,young pak,2
5415,yu,1
5416,yu dan,2
5417,yu hongyan,2
5418,yuan,1
5419,yuan herong,2
5420,yuan po tu,3
5421,yuen kwok yung,3
5422,yulia,1
5423,yuna rapoport,2
5424,yuval baruch,2
5425,yuval neria,2
5426,yvonne doyle,2
5427,yvonne griffiths,2
5428,yvonne king,2
5429,yvonne maldonado,2
5430,zabulon yoti,2
5431,zach branson,2
5432,zafar mirza,2
5433,zaheer shah,2
5435,zahi fayad,2
5436,zaidi,1
5437,zara mathews,2
5438,zarir udwadia,2
5439,zeinab badawi,2
5440,zeke emanuel,2
5441,zeng guang,2
5442,zeng lingkong,2
5443,zeng qun,2
5444,zeynep tufekci,2
5445,zhan jiang,2
5446,zhang dingyu,2
5447,zhang junjian,2
5448,zhang mingliang,2
5449,zhang wenhong,2
5450,zhang xinmin,2
5451,zhao lijian,2
5452,zheng gangtie,2
5453,zhenzhong si,2
5454,zhong,1
5455,zhong nanshan,2
5456,zhou min,2
5457,zhou tao,2
5458,zhou xianwang,2
5459,zhu,1
5460,ziad a memish,3
5461,zoltan kiss,2
5462,zora wolfe,2
5463,zsolt katona,2
5464,zubin damania,2
5465,zuo feng zhang,3
5466,zweli mkhize,2
5469,vicky mckeever,2
